pub_id,year
pub.1121335403,2019
pub.1121335402,2019
pub.1121335401,2019
pub.1121335400,2019
pub.1121335399,2019
pub.1121335398,2019
pub.1121335397,2019
pub.1121335396,2019
pub.1121335394,2019
pub.1121333479,2019
pub.1121333478,2019
pub.1121305715,2019
pub.1121295310,2019
pub.1121335395,2019
pub.1121311679,2019
pub.1121307225,2019
pub.1121307220,2019
pub.1121307219,2019
pub.1121307191,2019
pub.1121307189,2019
pub.1121307188,2019
pub.1121307187,2019
pub.1121301817,2019
pub.1121299412,2019
pub.1121296516,2019
pub.1121267170,2019
pub.1121267126,2019
pub.1121267123,2019
pub.1121266351,2019
pub.1121266350,2019
pub.1121266349,2019
pub.1121266348,2019
pub.1121266347,2019
pub.1121266346,2019
pub.1121266345,2019
pub.1121266344,2019
pub.1121266343,2019
pub.1121265246,2019
pub.1121265189,2019
pub.1121264716,2019
pub.1121264700,2019
pub.1121263402,2019
pub.1121263215,2019
pub.1121262240,2019
pub.1121261898,2019
pub.1121260412,2019
pub.1121260265,2019
pub.1121260224,2019
pub.1121258612,2019
pub.1121257879,2019
pub.1121255806,2019
pub.1121254406,2019
pub.1121268647,2019
pub.1121266634,2019
pub.1121266633,2019
pub.1121266631,2019
pub.1121266630,2019
pub.1121266629,2019
pub.1121266628,2019
pub.1121266625,2019
pub.1121266624,2019
pub.1121262506,2019
pub.1121261494,2019
pub.1121260703,2019
pub.1121231119,2019
pub.1121231118,2019
pub.1121231108,2019
pub.1121231104,2019
pub.1121231101,2019
pub.1121231098,2019
pub.1121231093,2019
pub.1121231074,2019
pub.1121231072,2019
pub.1121231070,2019
pub.1121231068,2019
pub.1121231066,2019
pub.1121231065,2019
pub.1121231064,2019
pub.1121225052,2019
pub.1121224786,2019
pub.1121219318,2019
pub.1121218857,2019
pub.1121214835,2019
pub.1121115312,2019
pub.1121115294,2019
pub.1121115268,2019
pub.1121115141,2019
pub.1121115096,2019
pub.1121115087,2019
pub.1121114953,2019
pub.1121114706,2019
pub.1121114458,2019
pub.1121114410,2019
pub.1121114403,2019
pub.1121114368,2019
pub.1121114315,2019
pub.1121114121,2019
pub.1121113904,2019
pub.1121113845,2019
pub.1121113744,2019
pub.1121113145,2019
pub.1121113007,2019
pub.1121113000,2019
pub.1121112931,2019
pub.1121112802,2019
pub.1121112593,2019
pub.1121112434,2019
pub.1121112433,2019
pub.1121112317,2019
pub.1121112198,2019
pub.1121112128,2019
pub.1121111890,2019
pub.1121111851,2019
pub.1120905907,2019
pub.1120843700,2019
pub.1120843696,2019
pub.1120843692,2019
pub.1120249672,2019
pub.1120093066,2019
pub.1121200567,2019
pub.1121200523,2019
pub.1121200298,2019
pub.1121199376,2019
pub.1121198827,2019
pub.1121198622,2019
pub.1121197536,2019
pub.1121197415,2019
pub.1121196974,2019
pub.1121195597,2019
pub.1121195546,2019
pub.1121195256,2019
pub.1121193454,2019
pub.1121192757,2019
pub.1121192323,2019
pub.1121191464,2019
pub.1121189946,2019
pub.1121185207,2019
pub.1121185065,2019
pub.1121184416,2019
pub.1121182362,2019
pub.1121182216,2019
pub.1121160384,2019
pub.1121160358,2019
pub.1121160357,2019
pub.1121160356,2019
pub.1121160350,2019
pub.1121160349,2019
pub.1121159393,2019
pub.1121158598,2019
pub.1121156525,2019
pub.1121155006,2019
pub.1121154115,2019
pub.1121152881,2019
pub.1121150271,2019
pub.1121124327,2019
pub.1121126346,2019
pub.1121126345,2019
pub.1121126344,2019
pub.1121126343,2019
pub.1121126342,2019
pub.1121126341,2019
pub.1121126340,2019
pub.1121126339,2019
pub.1121126338,2019
pub.1121126337,2019
pub.1121126336,2019
pub.1121126335,2019
pub.1121126334,2019
pub.1121124575,2019
pub.1121124373,2019
pub.1121123905,2019
pub.1121122272,2019
pub.1121121509,2019
pub.1121120872,2019
pub.1121120253,2019
pub.1121120059,2019
pub.1121119673,2019
pub.1121119548,2019
pub.1121119074,2019
pub.1121118131,2019
pub.1121117863,2019
pub.1121116558,2019
pub.1121116443,2019
pub.1121092472,2019
pub.1121092471,2019
pub.1121092470,2019
pub.1121092469,2019
pub.1121092468,2019
pub.1121092467,2019
pub.1121092466,2019
pub.1121092465,2019
pub.1121092464,2019
pub.1121092463,2019
pub.1121092462,2019
pub.1121092461,2019
pub.1121092459,2019
pub.1121092458,2019
pub.1121092457,2019
pub.1121092456,2019
pub.1121092455,2019
pub.1121092454,2019
pub.1121121974,2019
pub.1121121410,2019
pub.1121119943,2019
pub.1121095850,2019
pub.1121095849,2019
pub.1121095848,2019
pub.1121095847,2019
pub.1121095846,2019
pub.1121095845,2019
pub.1121095844,2019
pub.1121092460,2019
pub.1121085711,2019
pub.1121084583,2019
pub.1121064375,2019
pub.1121064374,2019
pub.1121064373,2019
pub.1121064372,2019
pub.1121064371,2019
pub.1121064370,2019
pub.1121064369,2019
pub.1121064368,2019
pub.1121064367,2019
pub.1121064366,2019
pub.1121064365,2019
pub.1121064364,2019
pub.1121064363,2019
pub.1121064362,2019
pub.1121064361,2019
pub.1121059841,2019
pub.1121058088,2019
pub.1121058087,2019
pub.1121058086,2019
pub.1121058085,2019
pub.1121058084,2019
pub.1121058083,2019
pub.1121058082,2019
pub.1121058081,2019
pub.1121058080,2019
pub.1121058079,2019
pub.1121058078,2019
pub.1121058075,2019
pub.1121058074,2019
pub.1121058072,2019
pub.1121058071,2019
pub.1121058070,2019
pub.1121058069,2019
pub.1121058068,2019
pub.1121058067,2019
pub.1121058066,2019
pub.1121058065,2019
pub.1121058064,2019
pub.1121058063,2019
pub.1120723351,2019
pub.1120722974,2019
pub.1120722596,2019
pub.1120657818,2019
pub.1120641548,2019
pub.1120641545,2019
pub.1120522919,2019
pub.1120387603,2019
pub.1120031115,2019
pub.1120024526,2019
pub.1120023248,2019
pub.1121046502,2019
pub.1121046095,2019
pub.1121043434,2019
pub.1121042817,2019
pub.1121042463,2019
pub.1121041108,2019
pub.1121040748,2019
pub.1121040639,2019
pub.1121039961,2019
pub.1121038828,2019
pub.1121037839,2019
pub.1121037081,2019
pub.1121036614,2019
pub.1121036019,2019
pub.1121035795,2019
pub.1121035736,2019
pub.1121035103,2019
pub.1121012362,2019
pub.1121011432,2019
pub.1121011225,2019
pub.1121007637,2019
pub.1121006288,2019
pub.1121006242,2019
pub.1121006022,2019
pub.1121005564,2019
pub.1121005358,2019
pub.1121005017,2019
pub.1121004634,2019
pub.1121004551,2019
pub.1121004530,2019
pub.1121003998,2019
pub.1121003961,2019
pub.1121003939,2019
pub.1121002906,2019
pub.1121001946,2019
pub.1120999780,2019
pub.1120997761,2019
pub.1120996423,2019
pub.1120996367,2019
pub.1120995489,2019
pub.1121002787,2019
pub.1121001825,2019
pub.1121000908,2019
pub.1121000256,2019
pub.1120999857,2019
pub.1120999717,2019
pub.1120998385,2019
pub.1120997964,2019
pub.1120996338,2019
pub.1120995371,2019
pub.1120994555,2019
pub.1120994527,2019
pub.1120991921,2019
pub.1120990626,2019
pub.1120990389,2019
pub.1120990330,2019
pub.1120989104,2019
pub.1120988058,2019
pub.1120987932,2019
pub.1120986352,2019
pub.1120981836,2019
pub.1120978948,2019
pub.1120976796,2019
pub.1120976795,2019
pub.1120976794,2019
pub.1120976793,2019
pub.1120976792,2019
pub.1120976791,2019
pub.1120976790,2019
pub.1120976789,2019
pub.1120976788,2019
pub.1120976614,2019
pub.1120976148,2019
pub.1120975738,2019
pub.1120975284,2019
pub.1120975244,2019
pub.1120975139,2019
pub.1120975067,2019
pub.1120974797,2019
pub.1120974539,2019
pub.1120973487,2019
pub.1120973114,2019
pub.1120972224,2019
pub.1120970874,2019
pub.1120970789,2019
pub.1121018232,2019
pub.1120976154,2019
pub.1120975179,2019
pub.1120975135,2019
pub.1120974224,2019
pub.1120973710,2019
pub.1120973568,2019
pub.1120973122,2019
pub.1120973065,2019
pub.1120971647,2019
pub.1120971279,2019
pub.1120971213,2019
pub.1120970658,2019
pub.1120970245,2019
pub.1120967496,2019
pub.1120967369,2019
pub.1120967039,2019
pub.1120966524,2019
pub.1120965664,2019
pub.1120965512,2019
pub.1120965395,2019
pub.1120965239,2019
pub.1120964736,2019
pub.1120964734,2019
pub.1120964476,2019
pub.1120963972,2019
pub.1120963806,2019
pub.1120963681,2019
pub.1120963525,2019
pub.1120963451,2019
pub.1120961892,2019
pub.1120961651,2019
pub.1120961298,2019
pub.1120961009,2019
pub.1120960584,2019
pub.1120957805,2019
pub.1120955953,2019
pub.1120907746,2019
pub.1120907170,2019
pub.1120907045,2019
pub.1120906065,2019
pub.1120905686,2019
pub.1120905638,2019
pub.1120904992,2019
pub.1120903992,2019
pub.1120903274,2019
pub.1120903262,2019
pub.1120903143,2019
pub.1120901773,2019
pub.1120901468,2019
pub.1120900982,2019
pub.1120900314,2019
pub.1120900263,2019
pub.1120898915,2019
pub.1120898766,2019
pub.1120898591,2019
pub.1120898224,2019
pub.1120898157,2019
pub.1120897528,2019
pub.1120447993,2019
pub.1120447988,2019
pub.1120254319,2019
pub.1120231288,2019
pub.1119914762,2019
pub.1119901456,2019
pub.1119863828,2019
pub.1120943666,2019
pub.1120943652,2019
pub.1120943635,2019
pub.1120942026,2019
pub.1120942025,2019
pub.1120942024,2019
pub.1120942023,2019
pub.1120942022,2019
pub.1120942021,2019
pub.1120942020,2019
pub.1120942019,2019
pub.1120942018,2019
pub.1120942017,2019
pub.1120942016,2019
pub.1120942015,2019
pub.1120942014,2019
pub.1120942013,2019
pub.1120937703,2019
pub.1120931234,2019
pub.1120931111,2019
pub.1120930975,2019
pub.1120930963,2019
pub.1120930939,2019
pub.1120930424,2019
pub.1120930392,2019
pub.1120930375,2019
pub.1120929578,2019
pub.1120929429,2019
pub.1120929011,2019
pub.1120928806,2019
pub.1120928293,2019
pub.1120928257,2019
pub.1120927893,2019
pub.1120927872,2019
pub.1120927004,2019
pub.1120926428,2019
pub.1120926350,2019
pub.1120926083,2019
pub.1120928168,2019
pub.1120927095,2019
pub.1120926710,2019
pub.1120938024,2019
pub.1120922118,2019
pub.1120907740,2019
pub.1120905823,2019
pub.1120905079,2019
pub.1120904875,2019
pub.1120903738,2019
pub.1120902893,2019
pub.1120902857,2019
pub.1120902831,2019
pub.1120902637,2019
pub.1120902009,2019
pub.1120901707,2019
pub.1120901522,2019
pub.1120900527,2019
pub.1120900309,2019
pub.1120900197,2019
pub.1120898947,2019
pub.1120898621,2019
pub.1120881559,2019
pub.1120881558,2019
pub.1120881557,2019
pub.1120881556,2019
pub.1120881555,2019
pub.1120881554,2019
pub.1120881553,2019
pub.1120881552,2019
pub.1120879820,2019
pub.1120879770,2019
pub.1120878209,2019
pub.1120878000,2019
pub.1120874465,2019
pub.1120874113,2019
pub.1120874048,2019
pub.1120873545,2019
pub.1120871690,2019
pub.1120870325,2019
pub.1120870263,2019
pub.1120869010,2019
pub.1120868712,2019
pub.1120868224,2019
pub.1120867250,2019
pub.1120846743,2019
pub.1120846742,2019
pub.1120846739,2019
pub.1120846738,2019
pub.1120846737,2019
pub.1120846736,2019
pub.1120846735,2019
pub.1120846734,2019
pub.1120846733,2019
pub.1120846732,2019
pub.1120846731,2019
pub.1120846730,2019
pub.1120846729,2019
pub.1120846728,2019
pub.1120846727,2019
pub.1120846726,2019
pub.1120846725,2019
pub.1120846724,2019
pub.1120846723,2019
pub.1120879896,2019
pub.1120877761,2019
pub.1120849429,2019
pub.1120849428,2019
pub.1120849427,2019
pub.1120849426,2019
pub.1120849425,2019
pub.1120849424,2019
pub.1120849423,2019
pub.1120849422,2019
pub.1120849421,2019
pub.1120849420,2019
pub.1120849419,2019
pub.1120846741,2019
pub.1120846740,2019
pub.1120846273,2019
pub.1120846272,2019
pub.1120846271,2019
pub.1120846270,2019
pub.1120846269,2019
pub.1120846268,2019
pub.1120846267,2019
pub.1120846266,2019
pub.1120846265,2019
pub.1120801196,2019
pub.1120801186,2019
pub.1120799153,2019
pub.1120799152,2019
pub.1120799151,2019
pub.1120799150,2019
pub.1120799149,2019
pub.1120799148,2019
pub.1120799147,2019
pub.1120799146,2019
pub.1120799145,2019
pub.1120799144,2019
pub.1120799143,2019
pub.1120791739,2019
pub.1120791657,2019
pub.1120791483,2019
pub.1120790766,2019
pub.1120789813,2019
pub.1120788744,2019
pub.1120787824,2019
pub.1120726735,2019
pub.1120725751,2019
pub.1120725079,2019
pub.1120724509,2019
pub.1120724133,2019
pub.1120723958,2019
pub.1120723564,2019
pub.1120722910,2019
pub.1120721577,2019
pub.1120720595,2019
pub.1120720233,2019
pub.1120720070,2019
pub.1120720055,2019
pub.1120717944,2019
pub.1120717862,2019
pub.1120717509,2019
pub.1120717032,2019
pub.1120716758,2019
pub.1120716565,2019
pub.1120715444,2019
pub.1120715092,2019
pub.1120714643,2019
pub.1120315984,2019
pub.1120315980,2019
pub.1120104184,2019
pub.1119863831,2019
pub.1119824800,2019
pub.1119824797,2019
pub.1120793064,2019
pub.1120774581,2019
pub.1120774575,2019
pub.1120774574,2019
pub.1120774572,2019
pub.1120774571,2019
pub.1120774570,2019
pub.1120774569,2019
pub.1120774568,2019
pub.1120766879,2019
pub.1120766878,2019
pub.1120766877,2019
pub.1120766876,2019
pub.1120766875,2019
pub.1120766874,2019
pub.1120766873,2019
pub.1120766872,2019
pub.1120765496,2019
pub.1120765495,2019
pub.1120764477,2019
pub.1120764379,2019
pub.1120763095,2019
pub.1120761942,2019
pub.1120757121,2019
pub.1120757120,2019
pub.1120757119,2019
pub.1120757118,2019
pub.1120757117,2019
pub.1120757116,2019
pub.1120757045,2019
pub.1120757044,2019
pub.1121306155,2019
pub.1121304783,2019
pub.1121304193,2019
pub.1121303716,2019
pub.1121303662,2019
pub.1121303424,2019
pub.1121303134,2019
pub.1121302865,2019
pub.1121302544,2019
pub.1121300590,2019
pub.1121300256,2019
pub.1121299420,2019
pub.1121298051,2019
pub.1121297972,2019
pub.1121297859,2019
pub.1121297390,2019
pub.1121297034,2019
pub.1121296992,2019
pub.1121296080,2019
pub.1121295702,2019
pub.1121294895,2019
pub.1121125372,2019
pub.1121124189,2019
pub.1121122980,2019
pub.1121122581,2019
pub.1121122475,2019
pub.1121122424,2019
pub.1121121029,2019
pub.1121119779,2019
pub.1121119628,2019
pub.1121119328,2019
pub.1121118868,2019
pub.1121118858,2019
pub.1121118813,2019
pub.1121117651,2019
pub.1121117242,2019
pub.1121117022,2019
pub.1121116745,2019
pub.1121116009,2019
pub.1120992555,2019
pub.1120991994,2019
pub.1120991148,2019
pub.1120990934,2019
pub.1120990895,2019
pub.1120990234,2019
pub.1120989086,2019
pub.1120988908,2019
pub.1120988747,2019
pub.1120986748,2019
pub.1120986725,2019
pub.1120986245,2019
pub.1120986170,2019
pub.1120985948,2019
pub.1120985841,2019
pub.1120982905,2019
pub.1120982549,2019
pub.1120981812,2019
pub.1120981392,2019
pub.1120980981,2019
pub.1120979870,2019
pub.1120978639,2019
pub.1120978116,2019
pub.1120880783,2019
pub.1120879494,2019
pub.1120878668,2019
pub.1120876382,2019
pub.1120875060,2019
pub.1120874855,2019
pub.1120874583,2019
pub.1120874153,2019
pub.1120873324,2019
pub.1120873064,2019
pub.1120872758,2019
pub.1120872464,2019
pub.1120872127,2019
pub.1120871496,2019
pub.1120871459,2019
pub.1120870964,2019
pub.1120870635,2019
pub.1120870220,2019
pub.1120869243,2019
pub.1120867676,2019
pub.1120867344,2019
pub.1120726089,2019
pub.1120725934,2019
pub.1120725159,2019
pub.1120724160,2019
pub.1120723346,2019
pub.1120717332,2019
pub.1120716603,2019
pub.1120714838,2019
pub.1120714481,2019
pub.1120688835,2019
pub.1120705706,2019
pub.1120698685,2019
pub.1120698643,2019
pub.1120698637,2019
pub.1120698636,2019
pub.1120698635,2019
pub.1120698634,2019
pub.1120698632,2019
pub.1120698630,2019
pub.1120697792,2019
pub.1120697309,2019
pub.1120697012,2019
pub.1120695884,2019
pub.1120692653,2019
pub.1120692302,2019
pub.1120692216,2019
pub.1120690409,2019
pub.1120687510,2019
pub.1120655732,2019
pub.1120655731,2019
pub.1120655730,2019
pub.1120655729,2019
pub.1120655728,2019
pub.1120655727,2019
pub.1120655726,2019
pub.1120655725,2019
pub.1120655724,2019
pub.1120655723,2019
pub.1120655722,2019
pub.1120655721,2019
pub.1120655720,2019
pub.1120655719,2019
pub.1120655718,2019
pub.1120655717,2019
pub.1120655716,2019
pub.1120655715,2019
pub.1120655714,2019
pub.1120665411,2019
pub.1120665410,2019
pub.1120665409,2019
pub.1120661353,2019
pub.1120661352,2019
pub.1120656319,2019
pub.1120656282,2019
pub.1120656281,2019
pub.1120656266,2019
pub.1120656265,2019
pub.1120656261,2019
pub.1120656225,2019
pub.1120655713,2019
pub.1120640959,2019
pub.1120640955,2019
pub.1120640954,2019
pub.1120640953,2019
pub.1120640605,2019
pub.1120640600,2019
pub.1120640596,2019
pub.1120640595,2019
pub.1120637859,2019
pub.1120636766,2019
pub.1120604316,2019
pub.1120521974,2019
pub.1120521901,2019
pub.1120521854,2019
pub.1120521422,2019
pub.1120519564,2019
pub.1120518667,2019
pub.1120517815,2019
pub.1120515267,2019
pub.1120514480,2019
pub.1120513824,2019
pub.1120513794,2019
pub.1120512385,2019
pub.1120511510,2019
pub.1120510864,2019
pub.1120510446,2019
pub.1120509208,2019
pub.1120509011,2019
pub.1120507662,2019
pub.1120507492,2019
pub.1120506683,2019
pub.1120505957,2019
pub.1120505774,2019
pub.1120505122,2019
pub.1120504246,2019
pub.1120503963,2019
pub.1120503385,2019
pub.1120502593,2019
pub.1120231289,2019
pub.1120214803,2019
pub.1120214802,2019
pub.1118131260,2019
pub.1118122035,2019
pub.1118102135,2019
pub.1118101195,2019
pub.1117973290,2019
pub.1120605173,2019
pub.1120602870,2019
pub.1120602087,2019
pub.1120526684,2019
pub.1120525515,2019
pub.1120525314,2019
pub.1120525240,2019
pub.1120525027,2019
pub.1120524093,2019
pub.1120517192,2019
pub.1120514023,2019
pub.1120511033,2019
pub.1120529839,2019
pub.1120529838,2019
pub.1120529837,2019
pub.1120529836,2019
pub.1120529835,2019
pub.1120523566,2019
pub.1120516715,2019
pub.1120513592,2019
pub.1120513510,2019
pub.1120511816,2019
pub.1120511728,2019
pub.1120508924,2019
pub.1120508637,2019
pub.1120505882,2019
pub.1120502742,2019
pub.1120501380,2019
pub.1120489710,2019
pub.1120486324,2019
pub.1120485435,2019
pub.1120485105,2019
pub.1120484709,2019
pub.1120484549,2019
pub.1120480540,2019
pub.1120480487,2019
pub.1120480195,2019
pub.1120480091,2019
pub.1120479634,2019
pub.1120478897,2019
pub.1120478304,2019
pub.1120476927,2019
pub.1120476042,2019
pub.1120475487,2019
pub.1120473751,2019
pub.1120472845,2019
pub.1120472840,2019
pub.1120470442,2019
pub.1120470056,2019
pub.1120512992,2019
pub.1120498647,2019
pub.1120497144,2019
pub.1120496016,2019
pub.1120495482,2019
pub.1120495321,2019
pub.1120494529,2019
pub.1120487257,2019
pub.1120486506,2019
pub.1120476823,2019
pub.1120493156,2019
pub.1120448576,2019
pub.1120448575,2019
pub.1120447272,2019
pub.1120447263,2019
pub.1120447262,2019
pub.1120447250,2019
pub.1120445447,2019
pub.1120444584,2019
pub.1120444140,2019
pub.1120443295,2019
pub.1120442742,2019
pub.1120442691,2019
pub.1120442572,2019
pub.1120438411,2019
pub.1120436957,2019
pub.1120436361,2019
pub.1120435194,2019
pub.1120388623,2019
pub.1120388477,2019
pub.1120388359,2019
pub.1120388106,2019
pub.1120388100,2019
pub.1120388022,2019
pub.1120387941,2019
pub.1120387877,2019
pub.1120387833,2019
pub.1120387793,2019
pub.1120387728,2019
pub.1120387653,2019
pub.1120387591,2019
pub.1120387559,2019
pub.1120387531,2019
pub.1120387530,2019
pub.1120387456,2019
pub.1120387405,2019
pub.1120387387,2019
pub.1120387268,2019
pub.1120387247,2019
pub.1120387236,2019
pub.1120387134,2019
pub.1120387061,2019
pub.1120387039,2019
pub.1120386988,2019
pub.1120386928,2019
pub.1120386840,2019
pub.1120026024,2019
pub.1120021024,2019
pub.1118102133,2019
pub.1118101196,2019
pub.1118046051,2019
pub.1117979313,2019
pub.1117924173,2019
pub.1117483792,2019
pub.1120436180,2019
pub.1120407294,2019
pub.1120407244,2019
pub.1120405315,2019
pub.1120405249,2019
pub.1120404102,2019
pub.1120396052,2019
pub.1120395475,2019
pub.1120376888,2019
pub.1120375929,2019
pub.1120375928,2019
pub.1120375927,2019
pub.1120375926,2019
pub.1120375925,2019
pub.1120375924,2019
pub.1120370822,2019
pub.1120370821,2019
pub.1120342759,2019
pub.1120344365,2019
pub.1120344364,2019
pub.1120344363,2019
pub.1120344362,2019
pub.1120344361,2019
pub.1120344360,2019
pub.1120344359,2019
pub.1120344358,2019
pub.1120344357,2019
pub.1120344356,2019
pub.1120342941,2019
pub.1120341983,2019
pub.1120341362,2019
pub.1120340137,2019
pub.1120336776,2019
pub.1120336668,2019
pub.1120336161,2019
pub.1120336035,2019
pub.1120333900,2019
pub.1120333765,2019
pub.1120332748,2019
pub.1120332713,2019
pub.1120332308,2019
pub.1120332266,2019
pub.1120330422,2019
pub.1120329862,2019
pub.1120329478,2019
pub.1120328733,2019
pub.1120327381,2019
pub.1120327365,2019
pub.1120341195,2019
pub.1120339740,2019
pub.1120336386,2019
pub.1120336066,2019
pub.1120335660,2019
pub.1120311647,2019
pub.1120311593,2019
pub.1120310128,2019
pub.1120310105,2019
pub.1120308562,2019
pub.1120307857,2019
pub.1120307748,2019
pub.1120306957,2019
pub.1120305965,2019
pub.1120304902,2019
pub.1120256347,2019
pub.1120256289,2019
pub.1120256119,2019
pub.1120255957,2019
pub.1120255571,2019
pub.1120255437,2019
pub.1120255388,2019
pub.1120255372,2019
pub.1120255092,2019
pub.1120255039,2019
pub.1120254732,2019
pub.1120254729,2019
pub.1120253418,2019
pub.1120253074,2019
pub.1120252893,2019
pub.1120252825,2019
pub.1120252162,2019
pub.1120250440,2019
pub.1120250327,2019
pub.1120250326,2019
pub.1120249838,2019
pub.1120249536,2019
pub.1120249126,2019
pub.1120248971,2019
pub.1120248951,2019
pub.1120248311,2019
pub.1120247853,2019
pub.1119823531,2019
pub.1119823513,2019
pub.1117976549,2019
pub.1117971413,2019
pub.1117924180,2019
pub.1117875997,2019
pub.1117875994,2019
pub.1117797859,2019
pub.1117793552,2019
pub.1117790282,2019
pub.1117789667,2019
pub.1120290138,2019
pub.1120289456,2019
pub.1120288817,2019
pub.1120288021,2019
pub.1120286916,2019
pub.1120286408,2019
pub.1120285467,2019
pub.1120285022,2019
pub.1120284376,2019
pub.1120283455,2019
pub.1120283323,2019
pub.1120281057,2019
pub.1120279855,2019
pub.1120279213,2019
pub.1120279112,2019
pub.1120288602,2019
pub.1120256509,2019
pub.1120256138,2019
pub.1120254613,2019
pub.1120254131,2019
pub.1120253371,2019
pub.1120253099,2019
pub.1120252688,2019
pub.1120251747,2019
pub.1120251247,2019
pub.1120250853,2019
pub.1120250091,2019
pub.1120248107,2019
pub.1120201836,2019
pub.1120257237,2019
pub.1120257236,2019
pub.1120257235,2019
pub.1120257234,2019
pub.1120257233,2019
pub.1120257232,2019
pub.1120234494,2019
pub.1120234493,2019
pub.1120234492,2019
pub.1120234491,2019
pub.1120234490,2019
pub.1120234489,2019
pub.1120234488,2019
pub.1120234487,2019
pub.1120234485,2019
pub.1120234484,2019
pub.1120234482,2019
pub.1120234481,2019
pub.1120234480,2019
pub.1120212732,2019
pub.1120211675,2019
pub.1120210696,2019
pub.1120210260,2019
pub.1120208901,2019
pub.1120208239,2019
pub.1120208133,2019
pub.1120207915,2019
pub.1120207703,2019
pub.1120206024,2019
pub.1120205314,2019
pub.1120205224,2019
pub.1120205150,2019
pub.1120204418,2019
pub.1120201868,2019
pub.1120201581,2019
pub.1120200707,2019
pub.1120200399,2019
pub.1120199976,2019
pub.1120199931,2019
pub.1120198974,2019
pub.1120198548,2019
pub.1120197222,2019
pub.1120196357,2019
pub.1120195960,2019
pub.1120193874,2019
pub.1120193375,2019
pub.1120190624,2019
pub.1120190347,2019
pub.1120190286,2019
pub.1120189936,2019
pub.1120187195,2019
pub.1120186355,2019
pub.1120186213,2019
pub.1120214955,2019
pub.1120211692,2019
pub.1120210895,2019
pub.1120208835,2019
pub.1120206780,2019
pub.1120206348,2019
pub.1120204413,2019
pub.1120202989,2019
pub.1120201211,2019
pub.1120200572,2019
pub.1120200532,2019
pub.1120200252,2019
pub.1120199125,2019
pub.1120198683,2019
pub.1120198535,2019
pub.1120191800,2019
pub.1120188427,2019
pub.1120200705,2019
pub.1120170509,2019
pub.1120170491,2019
pub.1120170463,2019
pub.1120169361,2019
pub.1120169360,2019
pub.1120169358,2019
pub.1120169357,2019
pub.1120169356,2019
pub.1120169355,2019
pub.1120146795,2019
pub.1120140770,2019
pub.1120140664,2019
pub.1120140409,2019
pub.1120137815,2019
pub.1120135310,2019
pub.1120135259,2019
pub.1120134921,2019
pub.1120134634,2019
pub.1120108218,2019
pub.1120107336,2019
pub.1120106839,2019
pub.1120105989,2019
pub.1120105912,2019
pub.1120104103,2019
pub.1120103781,2019
pub.1120102350,2019
pub.1120102141,2019
pub.1120102099,2019
pub.1120102041,2019
pub.1120101969,2019
pub.1120101744,2019
pub.1120100617,2019
pub.1120100064,2019
pub.1120099244,2019
pub.1120098594,2019
pub.1120097079,2019
pub.1120096646,2019
pub.1120096333,2019
pub.1120095766,2019
pub.1120095481,2019
pub.1120095098,2019
pub.1120094778,2019
pub.1118046679,2019
pub.1118046676,2019
pub.1117973171,2019
pub.1117624509,2019
pub.1117623085,2019
pub.1117621641,2019
pub.1117510301,2019
pub.1117510296,2019
pub.1117008461,2019
pub.1120169359,2019
pub.1120146973,2019
pub.1120145511,2019
pub.1120145457,2019
pub.1120142408,2019
pub.1120140415,2019
pub.1120138972,2019
pub.1120138684,2019
pub.1120137229,2019
pub.1120137047,2019
pub.1120136516,2019
pub.1120136380,2019
pub.1120136101,2019
pub.1120136032,2019
pub.1120135622,2019
pub.1120135036,2019
pub.1120134622,2019
pub.1120128071,2019
pub.1120127541,2019
pub.1120110736,2019
pub.1120110446,2019
pub.1120109957,2019
pub.1120109694,2019
pub.1120109621,2019
pub.1120109394,2019
pub.1120108994,2019
pub.1120108824,2019
pub.1120104790,2019
pub.1120098387,2019
pub.1120059972,2019
pub.1120059971,2019
pub.1120059970,2019
pub.1120059969,2019
pub.1120059968,2019
pub.1120059967,2019
pub.1120037278,2019
pub.1120037252,2019
pub.1120037249,2019
pub.1120037248,2019
pub.1120037245,2019
pub.1120036335,2019
pub.1120036334,2019
pub.1120036333,2019
pub.1120036332,2019
pub.1120036331,2019
pub.1120033396,2019
pub.1120032240,2019
pub.1120027372,2019
pub.1120025622,2019
pub.1120025172,2019
pub.1120023916,2019
pub.1120023233,2019
pub.1120018178,2019
pub.1120016860,2019
pub.1120016197,2019
pub.1120015152,2019
pub.1120014947,2019
pub.1120014886,2019
pub.1120014513,2019
pub.1120012545,2019
pub.1120012515,2019
pub.1120011474,2019
pub.1120010127,2019
pub.1120009279,2019
pub.1120007530,2019
pub.1120007503,2019
pub.1120007264,2019
pub.1120005891,2019
pub.1120005719,2019
pub.1120697918,2019
pub.1120697609,2019
pub.1120696893,2019
pub.1120696224,2019
pub.1120696220,2019
pub.1120695910,2019
pub.1120695817,2019
pub.1120695469,2019
pub.1120694950,2019
pub.1120694521,2019
pub.1120692993,2019
pub.1120692349,2019
pub.1120691949,2019
pub.1120691509,2019
pub.1120691441,2019
pub.1120691240,2019
pub.1120690566,2019
pub.1120689342,2019
pub.1120689114,2019
pub.1120688950,2019
pub.1120688122,2019
pub.1120687544,2019
pub.1120501243,2019
pub.1120500722,2019
pub.1120500687,2019
pub.1120500474,2019
pub.1120500049,2019
pub.1120499938,2019
pub.1120499272,2019
